Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,Region,Product_Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD1985,2024-09-12,2024-09-13,CUST120,Karan,Home Office,India,North America,Furniture,Binders,Ergonomic Chair,1192,3,0.13,14
ORD1986,2024-09-13,2024-09-14,CUST598,Neha,Corporate,India,Asia,Furniture,Storage,Ergonomic Chair,1065,5,0.1,202
ORD1987,2024-09-14,2024-09-15,CUST742,Ravi,Home Office,Germany,Asia,Furniture,Chairs,Wireless Mouse,1874,5,0.17,-73
ORD1988,2024-09-15,2024-09-16,CUST381,Neha,Consumer,India,Asia,Technology,Chairs,Laptop Stand,423,1,0.11,276
ORD1989,2024-09-16,2024-09-17,CUST776,Neha,Corporate,Canada,North America,Office Supplies,Accessories,Ergonomic Chair,1138,8,0.18,559
ORD1990,2024-09-17,2024-09-18,CUST324,Anjali,Corporate,Germany,Europe,Furniture,Copiers,Wireless Mouse,195,8,0.21,203
ORD1991,2024-09-18,2024-09-19,CUST954,Vikram,Consumer,Germany,Asia,Furniture,Accessories,Ergonomic Chair,273,4,0.21,-172
ORD1992,2024-09-19,2024-09-20,CUST641,Priya,Corporate,USA,Europe,Technology,Binders,Wireless Mouse,1312,7,0.11,591
ORD1993,2024-09-20,2024-09-21,CUST553,Priya,Consumer,USA,North America,Technology,Chairs,Office Desk,226,3,0.05,137
ORD1994,2024-09-21,2024-09-22,CUST544,Karan,Home Office,Australia,Asia,Office Supplies,Phones,Ergonomic Chair,1852,6,0.13,513
ORD1995,2024-09-22,2024-09-23,CUST551,Arjun,Consumer,Germany,Oceania,Furniture,Storage,Ergonomic Chair,902,9,0.04,160
ORD1996,2024-09-23,2024-09-24,CUST232,Anjali,Corporate,Germany,Asia,Technology,Storage,Ink Cartridge,1355,1,0.27,368
ORD1997,2024-09-24,2024-09-25,CUST598,Ravi,Consumer,USA,Asia,Furniture,Storage,Laptop Stand,112,5,0.1,191
ORD1998,2024-09-25,2024-09-26,CUST158,Manoj,Consumer,Canada,Europe,Office Supplies,Copiers,Ink Cartridge,1290,4,0.05,17
ORD1999,2024-09-26,2024-09-27,CUST258,Karan,Corporate,Canada,Europe,Office Supplies,Chairs,Ink Cartridge,1927,8,0.01,373
